date,cut_key,cut_name,store,item_name,raw_price,raw_unit,price_per_kg,postal_code,valid_to,item_id,flyer_id,retailer_url
2026-03-21,lamb_leg,Leg of lamb,Sobeys,SUNGOLD Fresh Boneless Lamb Leg,12.99,defaulted_lb,28.64,M5V3L9,2026-03-26T03:59:59+00:00,1000786819,7843431,
2026-03-21,lamb_chops,Lamb chops,Real Canadian Superstore,"PC® FREE FROM ROSEMARY OR GARLIC LAMB LOIN CHOPS, 39.66/KG",17.99,kg,17.99,M5V3L9,2026-03-26T03:59:59+00:00,1000082893,7837770,
2026-03-21,lamb_chops,Lamb chops,Loblaws,LAMB SHOULDER CHOPS CLUB PACK OR FROZEN GOAT CHOPS,6.0,defaulted_lb,13.23,L4T0A1,2026-03-26T03:59:59+00:00,1000179066,7837844,
2026-03-21,lamb_chops,Lamb chops,Zehrs,LAMB SHOULDER CHOPS OR FROZEN GOAT CHOPS,6.0,defaulted_lb,13.23,N2L3G1,2026-03-26T03:59:59+00:00,1000162022,7838057,
2026-03-21,salmon_fillet,Salmon fillets,Giant Tiger,Aqua Star frozen wild Pacific pink salmon fillets,5.97,defaulted_lb,13.16,M5V3L9,2026-03-25T03:59:59+00:00,1000633646,7842221,
2026-03-21,salmon_fillet,Salmon fillets,Loblaws,FRESH ATLANTIC SALMON FILLET,15.99,defaulted_lb,35.25,M5V3L9,2026-03-26T03:59:59+00:00,1000349691,7837874,
2026-03-21,salmon_fillet,Salmon fillets,Loblaws,FRESH ATLANTIC SALMON FILLET,13.99,defaulted_lb,30.84,M5V3L9,2026-03-26T03:59:59+00:00,1000348956,7837874,
2026-03-21,salmon_fillet,Salmon fillets,Fortinos,FRESH ATLANTIC SALMON FILLET,15.99,defaulted_lb,35.25,M5V3L9,2026-03-26T03:59:59+00:00,1000656879,7837929,
2026-03-21,salmon_fillet,Salmon fillets,Fortinos,FRESH ATLANTIC SALMON FILLET,13.99,defaulted_lb,30.84,M5V3L9,2026-03-26T03:59:59+00:00,1000655924,7837929,
2026-03-21,salmon_fillet,Salmon fillets,Fortinos,"KOL YAM FRESH ATLANTIC SALMON FILLET, 454 g",14.99,defaulted_lb,33.05,M5V3L9,2026-03-26T03:59:59+00:00,1000677002,7837929,
2026-03-21,salmon_fillet,Salmon fillets,Metro,FRESH ORGANIC CHINOOK CANADIAN SALMON FILLETS,19.99,defaulted_lb,44.07,M5V3L9,2026-03-26T03:59:59+00:00,1000376329,7838110,
2026-03-21,salmon_fillet,Salmon fillets,Sobeys,COMPLIMENTS NATURALLY SIMPLE Wild Pacific Pink Salmon Fillets,10.0,defaulted_lb,22.05,M5V3L9,2026-03-26T03:59:59+00:00,1000786874,7843431,
2026-03-21,salmon_fillet,Salmon fillets,Loblaws,"PC® BLUE MENU® ATLANTIC SALMON FILLETS, 280 G, PACIFIC JUMBO WHITE SHRIMP, 21-30 PER LB, 400 G",12.0,lb,26.46,L4T0A1,2026-03-26T03:59:59+00:00,1000220764,7837844,
2026-03-21,salmon_fillet,Salmon fillets,Provigo,FRESH ATLANTIC SALMON FILLETS,8.99,defaulted_lb,19.82,K1A0A1,2026-03-26T03:59:59+00:00,1000627545,7837881,
2026-03-21,salmon_fillet,Salmon fillets,Maxi,"FILET DE SAUMON DE L'ATLANTIQUE FRAIS | ATLANTIC SALMON FILLET, FRESH, 405 g",16.0,defaulted_lb,35.27,K1A0A1,2026-03-26T03:59:59+00:00,999854591,7836354,
2026-03-21,salmon_fillet,Salmon fillets,Metro,FILETS DE SAUMON SAUVAGE DU PACIFIQUE PRISE DU JOUR | CATCH OF THE DAY WILD PACIFIC SALMON FILLETS,16.99,defaulted_lb,37.46,K1A0A1,2026-03-26T03:59:59+00:00,1000092952,7838031,
2026-03-21,salmon_whole,Whole salmon,Food Basics,WHOLE RAINBOW TROUT OR SALMON PORTIONS,8.99,defaulted_lb,19.82,M5V3L9,2026-03-26T03:59:59+00:00,1000525310,7838080,
2026-03-21,tilapia,Tilapia,Real Canadian Superstore,"SEAQUEST™ WHOLE POMPANO,800 G OR TILAPIA, 1.36 KG",9.0,kg,9.0,M5V3L9,2026-03-26T03:59:59+00:00,1000082876,7837770,
2026-03-21,cod,Cod fillets,Metro,FOODFEST HADDOCK OR COD FILLETS,10.99,defaulted_lb,24.23,M5V3L9,2026-04-02T03:59:59+00:00,1000219548,7838528,
2026-03-21,cod,Cod fillets,Sobeys,40 FATHOMS Breaded Haddock or Cod Fillets,14.99,defaulted_lb,33.05,M5V3L9,2026-03-26T03:59:59+00:00,1000786214,7843431,
2026-03-21,cod,Cod fillets,No Frills,"CHELSEA COD FILLETS, 454 G",14.0,defaulted_lb,30.86,L4T0A1,2026-03-26T03:59:59+00:00,1000151751,7838425,
2026-03-21,cod,Cod fillets,Maxi,"FILETS DE MORUE CHELSEA | COD FILLETS, 454 g",12.99,defaulted_lb,28.64,K1A0A1,2026-03-26T03:59:59+00:00,999863369,7836354,
2026-03-21,shrimp,Shrimp (300g),Real Canadian Superstore,"SEAQUEST® PACIFIC WHITE SHRIMP 36-55/LB, 300 G OR BASA STEAKS 1 KG",12.0,kg,12.0,M5V3L9,2026-03-26T03:59:59+00:00,1000082233,7837770,
2026-03-21,tuna_steak,Tuna steak,Sobeys,Yellowfin Tuna Steaks,10.99,defaulted_lb,24.23,M5V3L9,2026-03-26T03:59:59+00:00,1000786219,7843431,
2026-03-21,tuna_steak,Tuna steak,Walmart,Great Value tuna,1.24,defaulted_lb,2.73,M5V3L9,2026-03-26T03:59:59+00:00,1000481851,7832055,
2026-03-21,tuna_steak,Tuna steak,IGA,FROZEN OR THAWED TUNA STEAK,14.99,defaulted_lb,33.05,K1A0A1,2026-03-26T03:59:59+00:00,1000637390,7842461,
2026-03-21,sweet_potato,Sweet potatoes,Food Basics,SWEET POTATOES OR LONG SQUASH,0.82,defaulted_lb,1.81,M5V3L9,2026-03-26T03:59:59+00:00,1000512464,7838080,
2026-03-21,sweet_potato,Sweet potatoes,Metro,SWEET POTATOES,1.99,defaulted_lb,4.39,M5V3L9,2026-03-26T03:59:59+00:00,1000393526,7838110,
2026-03-21,sweet_potato,Sweet potatoes,Metro,ORGANIC SWEET POTATOES,6.99,defaulted_lb,15.41,M5V3L9,2026-03-26T03:59:59+00:00,1000394195,7838110,
2026-03-21,sweet_potato,Sweet potatoes,No Frills,SWEET POTATOES,1.49,defaulted_lb,3.28,L4T0A1,2026-03-26T03:59:59+00:00,1000148644,7838425,
2026-03-21,sweet_potato,Sweet potatoes,No Frills,CARIBBEAN SWEET POTATOES,1.79,defaulted_lb,3.95,L4T0A1,2026-03-26T03:59:59+00:00,1000151730,7838425,
2026-03-21,sweet_potato,Sweet potatoes,Loblaws,CARIBBEAN SWEET POTATOES,2.0,defaulted_lb,4.41,L4T0A1,2026-03-26T03:59:59+00:00,1000160490,7837844,
2026-03-21,sweet_potato,Sweet potatoes,Metro,SWEET POTATOES | PATATES DOUCES,1.69,defaulted_lb,3.73,K1A0A1,2026-03-26T03:59:59+00:00,1000393196,7838132,
2026-03-21,sweet_potato,Sweet potatoes,Maxi,PATATES DOUCES DES CARAÏBES | CARIBBEAN SWEET POTATOES,2.49,defaulted_lb,5.49,K1A0A1,2026-03-26T03:59:59+00:00,999863233,7836354,
2026-03-21,tomatoes,Tomatoes (loose),No Frills,TOMATOES ON THE VINE,2.49,defaulted_lb,5.49,M5V3L9,2026-03-26T03:59:59+00:00,1000148039,7838433,
2026-03-21,tomatoes,Tomatoes (loose),Loblaws,GREENHOUSE TOMATOES ON THE VINE,2.5,defaulted_lb,5.51,L4T0A1,2026-03-26T03:59:59+00:00,1000200417,7837844,
2026-03-21,tomatoes,Tomatoes (loose),Maxi,TOMATES SUR VIGNE | tomatoes on the vine,3.0,defaulted_lb,6.61,K1A0A1,2026-03-26T03:59:59+00:00,999855768,7836354,
2026-03-21,tomatoes,Tomatoes (loose),Zehrs,GREENHOUSE TOMATOES ON THE VINE,2.5,defaulted_lb,5.51,N2L3G1,2026-03-26T03:59:59+00:00,1000199349,7838057,
2026-03-21,peppers,Bell peppers,Food Basics,MINI SWEET PEPPERS OR MINI CUCUMBERS,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000510740,7838080,
2026-03-21,peppers,Bell peppers,FreshCo,Sweet Bell Peppers 4 pk Product of Mexico,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,999879772,7834668,
2026-03-21,peppers,Bell peppers,Metro,MINI SWEET PEPPERS,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000393991,7838110,
2026-03-21,peppers,Bell peppers,No Frills,"RED, ORANGE or YELLOW SWEET PEPPERS",3.99,defaulted_lb,8.8,L4T0A1,2026-03-26T03:59:59+00:00,1000148757,7838425,
2026-03-21,lettuce_romaine,Romaine lettuce,FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,M5V3L9,2026-03-26T03:59:59+00:00,999971949,7834668,
2026-03-21,lettuce_romaine,Romaine lettuce,Chalo FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,L4T0A1,2026-03-26T03:59:59+00:00,999751380,7834681,
2026-03-21,asparagus,Asparagus,Sobeys,Asparagus,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000786031,7843431,
2026-03-21,asparagus,Asparagus,Loblaws,ASPARAGUS,3.0,defaulted_lb,6.61,L4T0A1,2026-03-26T03:59:59+00:00,1000132143,7837844,
2026-03-21,asparagus,Asparagus,No Frills,"ASPARAGUS, 325 G",2.99,defaulted_lb,6.59,L4T0A1,2026-03-26T03:59:59+00:00,1000148596,7838425,
2026-03-21,asparagus,Asparagus,Metro,ASPERGES | ASPARAGUS,4.99,defaulted_lb,11.0,K1A0A1,2026-03-26T03:59:59+00:00,1000090624,7838031,
2026-03-21,asparagus,Asparagus,Provigo,"ASPARAGUS, 325 G",3.0,defaulted_lb,6.61,K1A0A1,2026-03-26T03:59:59+00:00,1000627556,7837881,
2026-03-21,asparagus,Asparagus,Zehrs,ASPARAGUS,3.0,defaulted_lb,6.61,N2L3G1,2026-03-26T03:59:59+00:00,1000198057,7838057,
2026-03-21,zucchini,Zucchini,Fortinos,"BUTTERNUT OR ZUCCHINI SWIRLS, 340G",4.49,defaulted_lb,9.9,M5V3L9,2026-03-26T03:59:59+00:00,1000656449,7837929,
2026-03-21,zucchini,Zucchini,Loblaws,"BUTTERNUT OR ZUCCHINI SWIRLS, 340 G",4.49,defaulted_lb,9.9,M5V3L9,2026-03-26T03:59:59+00:00,1000405878,7837874,
2026-03-21,zucchini,Zucchini,Maxi,COURGETTE VERTE | GREEN ZUCCHINI,2.5,defaulted_lb,5.51,K1A0A1,2026-03-26T03:59:59+00:00,999856056,7836354,
2026-03-21,zucchini,Zucchini,IGA,GREEN ZUCCHINIS OR EGGPLANTS,3.49,defaulted_lb,7.69,K1A0A1,2026-03-26T03:59:59+00:00,1000638379,7842461,
2026-03-21,grapes,Grapes,Walmart,Green seedless grapes,2.97,defaulted_lb,6.55,M5V3L9,2026-03-26T03:59:59+00:00,999684421,7832055,
2026-03-21,grapes,Grapes,Giant Tiger,Green seedless grapes,2.88,defaulted_lb,6.35,M5V3L9,2026-03-25T03:59:59+00:00,1000643423,7842221,
2026-03-21,grapes,Grapes,No Frills,GREEN or RED SEEDLESS GRAPES,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000148038,7838433,
2026-03-21,grapes,Grapes,Food Basics,GREEN OR RED SEEDLESS GRAPES,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000514532,7838080,
2026-03-21,grapes,Grapes,FreshCo,Green Seedless Grapes Product of South Africa No. 1 Grade 8.80/kg,3.99,kg,3.99,M5V3L9,2026-03-26T03:59:59+00:00,999970347,7834668,
2026-03-21,grapes,Grapes,Chalo FreshCo,Green Seedless Grapes Product of South Africa No. 1 Grade 8.80/kg,3.99,kg,3.99,L4T0A1,2026-03-26T03:59:59+00:00,999751379,7834681,
2026-03-21,grapes,Grapes,Loblaws,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB OR FARMER'S MARKET™ AVOCADOS BAG, 5'S",3.99,lb,8.8,L4T0A1,2026-03-26T03:59:59+00:00,1000209240,7837844,
2026-03-21,grapes,Grapes,Metro,GROS RAISINS ROUGES OU NOIRS SANS PÉPINS | LARGE SEEDLESS RED OR BLACK GRAPES,1.97,defaulted_lb,4.34,K1A0A1,2026-03-26T03:59:59+00:00,1000089024,7838031,
2026-03-21,grapes,Grapes,Metro,RAISINS VERTS EXTRA GROS SANS PÉPINS | SEEDLESS EXTRA LARGE GREEN GRAPES,3.99,defaulted_lb,8.8,K1A0A1,2026-03-26T03:59:59+00:00,1000090468,7838031,
2026-03-21,grapes,Grapes,IGA,BLACK GRAPES,3.49,defaulted_lb,7.69,K1A0A1,2026-03-26T03:59:59+00:00,1000637907,7842461,
2026-03-21,grapes,Grapes,Provigo,PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES OR FARMER'S MARKET™ AVOCADO BAG,3.99,defaulted_lb,8.8,K1A0A1,2026-03-26T03:59:59+00:00,1000306789,7837881,
2026-03-21,grapes,Grapes,Zehrs,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB / 8.80 KG OR FARMER'S MARKET™ AVOCADOS, 5'S 3.99 EA",3.99,kg,3.99,N2L3G1,2026-03-26T03:59:59+00:00,1000302606,7838057,
2026-03-21,avocado,Avocados,Zehrs,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB / 8.80 KG OR FARMER'S MARKET™ AVOCADOS, 5'S 3.99 EA",3.99,kg,3.99,N2L3G1,2026-03-26T03:59:59+00:00,1000302606,7838057,
2026-03-21,beef_ground_regular,Ground beef (regular),No Frills,"SUFRA® HALAL LEAN GROUND BEEF, 454 g",7.49,defaulted_lb,16.51,L4T0A1,2026-03-26T03:59:59+00:00,1000151946,7838425,
2026-03-21,beef_ground_regular,Ground beef (regular),Loblaws,"GRASS FED EXTRA LEAN GROUND BEEF, 450 G",8.5,defaulted_lb,18.74,L4T0A1,2026-03-26T03:59:59+00:00,1000153244,7837844,
2026-03-21,beef_ground_regular,Ground beef (regular),Metro,BOEUF HACHÉ MAIGRE | LEAN GROUND BEEF,8.99,defaulted_lb,19.82,K1A0A1,2026-03-26T03:59:59+00:00,1000091726,7838031,
2026-03-21,beef_ground_regular,Ground beef (regular),Maxi,BŒUF HACHÉ EXTRA-MAIGRE | extra lean ground beef,9.0,defaulted_lb,19.84,K1A0A1,2026-03-26T03:59:59+00:00,999854658,7836354,
2026-03-21,beef_ground_regular,Ground beef (regular),Zehrs,"GRASS FED EXTRA LEAN GROUND BEEF, 450 G",8.5,defaulted_lb,18.74,N2L3G1,2026-03-26T03:59:59+00:00,1000302016,7838057,
2026-03-21,chicken_thigh_bonein,Chicken thighs (bone-in),Real Canadian Superstore,"SUFRA® HALAL CHICKEN DRUMS OR THIGHS, UP TO 1.58 KG",16.0,kg,16.0,M5V3L9,2026-03-26T03:59:59+00:00,1000085687,7837770,
2026-03-21,salmon_fillet,Salmon fillets,Real Canadian Superstore,"PC® CEDAR PLANK ATLANTIC SALMON 500 G OR ASC SHRIMP 21-30/LB, 400 G",13.99,lb,30.84,M5V3L9,2026-03-26T03:59:59+00:00,1000082792,7837770,
2026-03-21,carrots_bag,Carrots (bag),FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,M5V3L9,2026-03-26T03:59:59+00:00,999971949,7834668,
2026-03-21,carrots_bag,Carrots (bag),Chalo FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,L4T0A1,2026-03-26T03:59:59+00:00,999751380,7834681,
2026-03-21,peppers,Bell peppers,Food Basics,SWEET ASSORTED PEPPERS OR ROMAINE HEARTS,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000512562,7838080,
2026-03-22,chicken_thigh_bonein,Chicken thighs (bone-in),Real Canadian Superstore,"SUFRA® HALAL CHICKEN DRUMS OR THIGHS, UP TO 1.58 KG",16.0,kg,16.0,M5V3L9,2026-03-26T03:59:59+00:00,1000085687,7837770,
2026-03-22,chicken_drumsticks,Chicken drumsticks,Maxi,"PILONS DE POULET SUFRA® HALAL | HALAL CHICKEN DRUMSTICKS, JUSQU' À 1,575 KG",14.0,kg,14.0,K1A0A1,2026-03-26T03:59:59+00:00,999862949,7836354,
2026-03-22,turkey_breast,Turkey breast,Loblaws,"PILLER'S BLACK FOREST HAM OR SMOKED TURKEY BREAST, 3.09/100 G",13.99,100g,139.9,M5V3L9,2026-03-26T03:59:59+00:00,1000363830,7837874,
2026-03-22,turkey_breast,Turkey breast,Fortinos,"PILLER'S BLACK FOREST HAM OR SMOKED TURKEY BREAST, 3.09/100 G",13.99,100g,139.9,M5V3L9,2026-03-26T03:59:59+00:00,1000657013,7837929,
2026-03-22,lamb_chops,Lamb chops,Real Canadian Superstore,"PC® FREE FROM ROSEMARY OR GARLIC LAMB LOIN CHOPS, 39.66/KG",17.99,kg,17.99,M5V3L9,2026-03-26T03:59:59+00:00,1000082893,7837770,
2026-03-22,salmon_fillet,Salmon fillets,Loblaws,"PC® BLUE MENU® ATLANTIC SALMON FILLETS, 280 G, PACIFIC JUMBO WHITE SHRIMP, 21-30 PER LB, 400 G",12.0,lb,26.46,L4T0A1,2026-03-26T03:59:59+00:00,1000220764,7837844,
2026-03-22,tilapia,Tilapia,Real Canadian Superstore,"SEAQUEST™ WHOLE POMPANO,800 G OR TILAPIA, 1.36 KG",9.0,kg,9.0,M5V3L9,2026-03-26T03:59:59+00:00,1000082876,7837770,
2026-03-22,shrimp,Shrimp (300g),Real Canadian Superstore,"SEAQUEST® PACIFIC WHITE SHRIMP 36-55/LB, 300 G OR BASA STEAKS 1 KG",12.0,kg,12.0,M5V3L9,2026-03-26T03:59:59+00:00,1000082233,7837770,
2026-03-22,sweet_potato,Sweet potatoes,Food Basics,SWEET POTATOES OR LONG SQUASH,0.82,defaulted_lb,1.81,M5V3L9,2026-03-26T03:59:59+00:00,1000512464,7838080,
2026-03-22,sweet_potato,Sweet potatoes,Metro,SWEET POTATOES,1.99,defaulted_lb,4.39,M5V3L9,2026-03-26T03:59:59+00:00,1000393526,7838110,
2026-03-22,sweet_potato,Sweet potatoes,Metro,ORGANIC SWEET POTATOES,6.99,defaulted_lb,15.41,M5V3L9,2026-03-26T03:59:59+00:00,1000394195,7838110,
2026-03-22,sweet_potato,Sweet potatoes,No Frills,SWEET POTATOES,1.49,defaulted_lb,3.28,L4T0A1,2026-03-26T03:59:59+00:00,1000148644,7838425,
2026-03-22,sweet_potato,Sweet potatoes,No Frills,CARIBBEAN SWEET POTATOES,1.79,defaulted_lb,3.95,L4T0A1,2026-03-26T03:59:59+00:00,1000151730,7838425,
2026-03-22,sweet_potato,Sweet potatoes,Loblaws,CARIBBEAN SWEET POTATOES,2.0,defaulted_lb,4.41,L4T0A1,2026-03-26T03:59:59+00:00,1000160490,7837844,
2026-03-22,sweet_potato,Sweet potatoes,Metro,SWEET POTATOES | PATATES DOUCES,1.69,defaulted_lb,3.73,K1A0A1,2026-03-26T03:59:59+00:00,1000393196,7838132,
2026-03-22,sweet_potato,Sweet potatoes,Maxi,PATATES DOUCES DES CARAÏBES | CARIBBEAN SWEET POTATOES,2.49,defaulted_lb,5.49,K1A0A1,2026-03-26T03:59:59+00:00,999863233,7836354,
2026-03-22,tomatoes,Tomatoes (loose),No Frills,TOMATOES ON THE VINE,2.49,defaulted_lb,5.49,M5V3L9,2026-03-26T03:59:59+00:00,1000148039,7838433,
2026-03-22,tomatoes,Tomatoes (loose),Loblaws,GREENHOUSE TOMATOES ON THE VINE,2.5,defaulted_lb,5.51,L4T0A1,2026-03-26T03:59:59+00:00,1000200417,7837844,
2026-03-22,tomatoes,Tomatoes (loose),Maxi,TOMATES SUR VIGNE | tomatoes on the vine,3.0,defaulted_lb,6.61,K1A0A1,2026-03-26T03:59:59+00:00,999855768,7836354,
2026-03-22,tomatoes,Tomatoes (loose),Zehrs,GREENHOUSE TOMATOES ON THE VINE,2.5,defaulted_lb,5.51,N2L3G1,2026-03-26T03:59:59+00:00,1000199349,7838057,
2026-03-22,peppers,Bell peppers,Food Basics,MINI SWEET PEPPERS OR MINI CUCUMBERS,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000510740,7838080,
2026-03-22,peppers,Bell peppers,FreshCo,Sweet Bell Peppers 4 pk Product of Mexico,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,999879772,7834668,
2026-03-22,peppers,Bell peppers,Metro,MINI SWEET PEPPERS,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000393991,7838110,
2026-03-22,peppers,Bell peppers,No Frills,"RED, ORANGE or YELLOW SWEET PEPPERS",3.99,defaulted_lb,8.8,L4T0A1,2026-03-26T03:59:59+00:00,1000148757,7838425,
2026-03-22,lettuce_romaine,Romaine lettuce,FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,M5V3L9,2026-03-26T03:59:59+00:00,999971949,7834668,
2026-03-22,lettuce_romaine,Romaine lettuce,Chalo FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,L4T0A1,2026-03-26T03:59:59+00:00,999751380,7834681,
2026-03-22,asparagus,Asparagus,Sobeys,Asparagus,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000786031,7843431,
2026-03-22,asparagus,Asparagus,No Frills,"ASPARAGUS, 325 G",2.99,defaulted_lb,6.59,L4T0A1,2026-03-26T03:59:59+00:00,1000148596,7838425,
2026-03-22,asparagus,Asparagus,Loblaws,ASPARAGUS,3.0,defaulted_lb,6.61,L4T0A1,2026-03-26T03:59:59+00:00,1000132143,7837844,
2026-03-22,asparagus,Asparagus,Metro,ASPERGES | ASPARAGUS,4.99,defaulted_lb,11.0,K1A0A1,2026-03-26T03:59:59+00:00,1000090624,7838031,
2026-03-22,asparagus,Asparagus,Provigo,"ASPARAGUS, 325 G",3.0,defaulted_lb,6.61,K1A0A1,2026-03-26T03:59:59+00:00,1000627556,7837881,
2026-03-22,asparagus,Asparagus,Zehrs,ASPARAGUS,3.0,defaulted_lb,6.61,N2L3G1,2026-03-26T03:59:59+00:00,1000198057,7838057,
2026-03-22,zucchini,Zucchini,Maxi,COURGETTE VERTE | GREEN ZUCCHINI,2.5,defaulted_lb,5.51,K1A0A1,2026-03-26T03:59:59+00:00,999856056,7836354,
2026-03-22,zucchini,Zucchini,IGA,GREEN ZUCCHINIS OR EGGPLANTS,3.49,defaulted_lb,7.69,K1A0A1,2026-03-26T03:59:59+00:00,1000638379,7842461,
2026-03-22,grapes,Grapes,Walmart,Green seedless grapes,2.97,defaulted_lb,6.55,M5V3L9,2026-03-26T03:59:59+00:00,999684421,7832055,
2026-03-22,grapes,Grapes,Giant Tiger,Green seedless grapes,2.88,defaulted_lb,6.35,M5V3L9,2026-03-25T03:59:59+00:00,1000643423,7842221,
2026-03-22,grapes,Grapes,No Frills,GREEN or RED SEEDLESS GRAPES,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000148038,7838433,
2026-03-22,grapes,Grapes,Food Basics,GREEN OR RED SEEDLESS GRAPES,3.99,defaulted_lb,8.8,M5V3L9,2026-03-26T03:59:59+00:00,1000514532,7838080,
2026-03-22,grapes,Grapes,FreshCo,Green Seedless Grapes Product of South Africa No. 1 Grade 8.80/kg,3.99,kg,3.99,M5V3L9,2026-03-26T03:59:59+00:00,999970347,7834668,
2026-03-22,grapes,Grapes,Chalo FreshCo,Green Seedless Grapes Product of South Africa No. 1 Grade 8.80/kg,3.99,kg,3.99,L4T0A1,2026-03-26T03:59:59+00:00,999751379,7834681,
2026-03-22,grapes,Grapes,Loblaws,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB OR FARMER'S MARKET™ AVOCADOS BAG, 5'S",3.99,lb,8.8,L4T0A1,2026-03-26T03:59:59+00:00,1000209240,7837844,
2026-03-22,grapes,Grapes,Metro,GROS RAISINS ROUGES OU NOIRS SANS PÉPINS | LARGE SEEDLESS RED OR BLACK GRAPES,1.97,defaulted_lb,4.34,K1A0A1,2026-03-26T03:59:59+00:00,1002163624,7838031,
2026-03-22,grapes,Grapes,Metro,RAISINS VERTS EXTRA GROS SANS PÉPINS | SEEDLESS EXTRA LARGE GREEN GRAPES,3.99,defaulted_lb,8.8,K1A0A1,2026-03-26T03:59:59+00:00,1000090468,7838031,
2026-03-22,grapes,Grapes,IGA,BLACK GRAPES,3.49,defaulted_lb,7.69,K1A0A1,2026-03-26T03:59:59+00:00,1000637907,7842461,
2026-03-22,grapes,Grapes,Zehrs,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB / 8.80 KG OR FARMER'S MARKET™ AVOCADOS, 5'S 3.99 EA",3.99,kg,3.99,N2L3G1,2026-03-26T03:59:59+00:00,1000302606,7838057,
2026-03-22,avocado,Avocados,Zehrs,"PC® EXTRA LARGE GREEN OR RED SEEDLESS GRAPES, 3.99 LB / 8.80 KG OR FARMER'S MARKET™ AVOCADOS, 5'S 3.99 EA",3.99,kg,3.99,N2L3G1,2026-03-26T03:59:59+00:00,1000302606,7838057,
2026-03-22,salmon_fillet,Salmon fillets,Real Canadian Superstore,"PC® CEDAR PLANK ATLANTIC SALMON 500 G OR ASC SHRIMP 21-30/LB, 400 G",13.99,lb,30.84,M5V3L9,2026-03-26T03:59:59+00:00,1000082792,7837770,
2026-03-22,carrots_bag,Carrots (bag),FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,M5V3L9,2026-03-26T03:59:59+00:00,999971949,7834668,
2026-03-22,carrots_bag,Carrots (bag),Chalo FreshCo,"Iceberg Lettuce Product of USA or Mexico No. 1 Grade Compliments Carrots or Yellow Onions 3 lb Bag Product of Ontario, Canada No. 1, 1.36 kg",2.99,kg,2.99,L4T0A1,2026-03-26T03:59:59+00:00,999751380,7834681,
2026-03-22,peppers,Bell peppers,Food Basics,SWEET ASSORTED PEPPERS OR ROMAINE HEARTS,4.99,defaulted_lb,11.0,M5V3L9,2026-03-26T03:59:59+00:00,1000512562,7838080,
2026-03-23,chicken_thigh_bonein,Chicken thighs (bone-in),Real Canadian Superstore,"SUFRA® HALAL CHICKEN DRUMS OR THIGHS, UP TO 1.58 KG",16.0,kg,16.0,M5V3L9,2026-03-26T03:59:59+00:00,1000085687,7837770,
2026-03-23,chicken_drumsticks,Chicken drumsticks,Maxi,"PILONS DE POULET SUFRA® HALAL | HALAL CHICKEN DRUMSTICKS, JUSQU' À 1,575 KG",14.0,kg,14.0,K1A0A1,2026-03-26T03:59:59+00:00,999862949,7836354,
